V1;CORRELA_16;CORRE_9;IDOJ1;IDAIO;CIMREP;BRUTA;CONSUI;GAS;EMPAQUE;HONORA;COMISION;ARRIENDO;SEGURO;ASEO;ENERGIA;COMUNICA;PUBLICO;FLETES;PUBLICI;ADECUA;REGALA;OUTSOURCING;OTROS;SUELDOS;PRESTAC;VENTA;AGREGA;PERREMUN;SOCIOS;PERSONOM;DIRECTO;AGENCIA;APRENDIZ;TOTPERSO;PROMUJ;PROHOM;PERMUJ;PERHOM;DIRMUJ;DIRHOM;AGEMUJ;AGEHOM;APRENMUJ;APRENHOM;TOTMUJ;TOTHOM;SUEPLAN;PREPLAN;REMPLAN;COTIZA;GASAGEN;REMTEMP;TOTREM;INVINI;INVFIN;ROTACION;INVPRO;CTO;CTOINS;VENTASNOP;GASTOS;GASTOSNOP;GASTOPNOP
1657766;451;451;14;1988;886259;7892278;3041805,5;1922;0;132159;174839;1489954;166896;169509;159100;44032;12575;107482;345368;97875;0;0;112494,5;3532105;1398196;63938550;4850472,5;160;0;108;52;1;5;166;0;0;36;72;16;36;0;1;0;5;52;114;2468540;717384;2983819;592473,68;27600;1006508;4582800,68;17195582;11640525;55160013,06;14418053,5;55160013;56046272;0;59886694;896013;66021021
1657769;451;451;14;1974;1896;4464574;1488332;9910;0;137926;34327;230911;82290;64085;99055;64538;9968;19506;156317;445394;0;0;134105;1035576;468361;39148223;2976242;43;0;38;5;0;3;46;0;0;11;27;2;3;0;0;1;2;14;32;891244;213515;1075794;218130,16;0;114490;1408414,16;8019908;5084445;34681753;6552176,5;34681753;34683649;0;36826499;925771;39292684
1657770;451;451;14;1954;275781;8187970;2364391;3622;0;94870;135307;884226;50028;14653;127906;102615;13834;46029;117676;181631;0;158998;432996;2364050;958356;55216960;5823579;119;0;2;117;0;7;126;0;0;0;2;40;77;0;0;0;7;40;86;15589;542341;18904;356422,04;0;2299359;2674685,04;9846580;8528325;46753209,03;9187452,5;46753209;47028990;0;50552832;1684890;56451358
1657779;451;451;14;1980;218474;22711634;4079460,5;10272;23;236657;183267;216101;61971;355626;253789;84687;42517;709411;489886;304221;0;0;602766,5;5032826;1907740;158051671;18632173,5;147;0;61;86;0;3;150;0;0;22;39;38;48;0;0;1;2;61;89;2679913;1042064;3201370;741434,96;0;2323778;6266582,96;13774072;12127507;135121563;12950789,5;135121563;135340037;0;140793994;1761014;150572547
1657824;473;473;14;1976;116830;3983866;753668,5;0;0;44295;0;59175;25592;103617;118801;52512;14875;29980;69715;77601;0;0;157505,5;1558332;434042;15426036;3230197,5;72;0;62;10;0;5;77;0;0;17;45;3;7;0;0;1;4;21;56;1384612;221329;1582824;169366,76;0;121051;1873241,76;1480980;1767176;11326075,07;1624078;11326075;11442905;0;12521874;145391;14732613
1657835;453;453-454;14;1982;0;567101;137759,5;0;0;89899;0;0;6253;8245;6377;13466;3982;1651;161;6031;1023;0;671,5;311217;130135;1458018;429341,5;14;2;14;0;0;1;17;2;0;2;12;0;0;0;0;1;0;5;12;303317;76760;380077;46391,8;0;0;426468,8;255524;245328;890923;250426;890923;890923;0;1054115;70906;1587008
1657840;453;453-454;5;1968;9794;20907957;5433740;0;521297;687148;9751;465681;129086;49674;147894;261204;17070;1741908;352826;197968;0;0;356836;4825452;1764742;68642283;15474217;178;0;3;175;26;4;208;0;0;2;1;33;142;4;22;3;1;42;166;88138;944215;162895;705312,04;495397;4689596;5557803,04;32985375;27617815;47724834;30301595;47724834;47734628;0;53850155;8438993;69623377
1657879;453;453-454;11;1978;0;1638499;340880;84;0;171;0;143145;1427;10026;123621;13775;4949;374;260;201;0;0;42847;662656;318014;4333084;1297619;61;1;0;61;0;1;63;0;1;0;0;20;41;0;0;1;0;21;42;0;111171;0;179913,72;0;653118;833031,72;4998526;5708576;2694585;5353551;2694585;2694585;0;3115918;58580;4238307
1657890;454;453-454;14;1984;0;7839210;2872093,5;0;67320;1521821;0;487742;60045;3128;8647;15622;791;419385;196452;38995;0;0;47443,5;457902;192584;34119510;4967116,5;26;0;18;8;0;1;27;0;0;6;12;4;4;0;0;1;0;11;16;228177;119346;291375;62459,68;0;221269;575103,68;8189905;6515179;26280300;7352542;26280300;26280300;0;29529825;1035701;31266254
1657899;454;453-454;2;1980;0;1952933;817471;27;0;212350;0;171893;9565;3528;24115;27936;19100;177950;3051;136888;0;0;31068;423904;141144;12389478;1135462;18;0;18;0;0;0;18;0;0;8;10;0;0;0;0;0;0;8;10;423904;61374;485278;70733,84;0;0;556011,84;428891;265339;10436545;347115;10436545;10436545;0;11372473;58686;12014991
1657900;454;453-454;14;1986;999551;7525914;2583071;212;10;118078;55297;86859;2420;95726;112279;74137;13029;21490;89339;112231;0;311185;343866;2480457;675169;31363920;4942843;129;0;129;0;0;5;134;0;0;62;67;0;0;0;0;2;3;64;70;2423253;321246;2744499;231769,64;0;0;2976268,64;2641564;2576678;22838455,38;2609121;22838455;23838006;0;25858119;768085;30137143
1657920;473;473;11;1986;523;1870715;437427;0;0;15854;0;294257;0;1104;33652;1050;12541;65390;5254;7250;0;0;1075;155860;75000;10592391;1433288;12;2;12;0;0;0;14;1;1;2;10;0;0;0;0;0;0;3;11;155860;32214;188074;39280,4;0;0;227354,4;125588;99927;8721159,005;112757,5;8721159;8721682;0;9171569;0;9420969
1657921;473;473;11;1990;0;558509;158782,5;0;0;8400;0;0;16030;9280;18331;8076;5821;32974;1935;9911;0;41337;6687,5;126388;70205;6245340;399726,5;8;0;8;0;0;0;8;0;0;3;5;0;0;0;0;0;0;3;5;126388;30951;157339;32587,76;0;0;189926,76;125368;95218;5686837;110293;5686837;5686837;0;5903910;57989;6178823
1657930;473;473;11;1975;0;650844;91286;685;0;16017;0;1471;0;2194;22349;4108;4479;22793;2628;4764;0;0;9798;123877;48038;4955404;559558;8;1;8;0;0;0;9;0;1;3;5;0;0;0;0;0;0;3;6;123877;26271;150148;19152,36;0;0;169300,36;117077;42437;4304566;79757;4304566;4304566;0;4431693;50;4621965
1657932;473;473;5;1971;5325;793429;437685;0;0;42652;0;0;2073;5634;36620;1600;24158;41950;1424;113984;0;0;14236;80694;36766;5914504;355744;7;0;7;0;8;0;15;0;0;4;3;0;0;2;6;0;0;6;9;80694;23293;103987;11360,68;153354;0;115347,68;141673;102965;5115624,044;122319;5115624;5120949;0;5486091;124229;5906673
1657933;473;473;5;1968;6771;1526004;504666;0;0;21360;0;1066;6923;6528;60556;1362;12238;42289;1568;32940;0;0;18100;203534;114682;6871361;1021338;11;0;11;0;16;0;27;0;0;3;8;0;0;7;9;0;0;10;17;203534;77070;280604;33029,52;299736;0;313633,52;148928;134064;5338712,048;141496;5338712;5345483;0;5662341;137619;6476807
1657936;473;473;14;1971;48388;1552243;528477,5;0;0;182600;0;90000;8609;6870;29281;7685;2802;14104;50971;30290;0;45585;59680,5;169482;61878;9310199;1023765,5;12;0;4;8;0;0;12;0;0;3;1;4;4;0;0;0;0;7;5;54469;31998;60033;26087,68;0;115013;201133,68;138470;97798;7708833,41;118134;7708833;7757221;0;8462094;31249;8750323
1657937;453;453-454;14;1986;0;272236;134391,5;0;0;14069;0;84388;1281;10824;6000;4929;2935;558;116;4628;0;0;4663,5;91750;38710;653155;137844,5;8;0;8;0;0;0;8;0;0;1;7;0;0;0;0;0;0;1;7;91750;19540;111290;17092,4;0;0;128382,4;490302;460511;380925;475406,5;380925;380925;0;528113;27549;692425
1657945;453;453-454;14;1992;0;502933;210812,5;0;0;29800;6400;72305;7167;7893;9368;3022;1502;0;3857;26070;0;0;43428,5;170133;64772;1676450;292120,5;16;0;16;0;0;0;16;0;0;3;13;0;0;0;0;0;0;3;13;170133;34678;204811;26372,24;0;0;231183,24;521208;595476;1173511;558342;1173511;1173511;0;1450561;119502;1832877
1657975;462;462-463;4;1956;0;6826405;2890899,5;0;0;0;0;87970;0;215690;42894;970;7578;2517315;0;0;0;0;18482,5;179018;127454;241523165;3935505,5;2;0;2;0;0;0;2;0;0;2;0;0;0;0;0;0;0;2;;179018;10307;189325;101236,28;0;0;290561,28;1321180;960968;234696760;1141074;234696760;234696760;0;238474028;2187445;240968652
1657979;462;462-463;11;1985;0;2268939;822987;0;254663;52576;0;83779;23147;35480;43975;9131;7777;113025;479;78625;0;0;120330;400870;177545;7827031;1445952;32;1;32;0;0;0;33;0;1;6;26;0;0;0;0;0;0;6;27;400870;98311;499181;70615,6;0;0;569796,6;28264;29430;5558092;28847;5558092;5558092;0;6533647;133482;7330721
1658012;466;466-469;4;1965;0;1235242;391142;0;1359;38126;0;238040;8395;3594;13826;9724;4158;26884;381;13989;0;0;32666;458593;138877;4594857;844100;33;0;33;0;0;0;33;0;0;18;15;0;0;0;0;0;0;18;15;458593;72455;531048;54591,44;0;0;585639,44;3761448;3577564;3359752;3669506;3359752;3359752;0;3848751;194353;4705802
1658041;465;464-465;5;1968;0;10893414;3638202,5;1792;28023;208505;29644;648822;48337;213581;122884;140312;13812;387638;7940;117351;0;0;145714,5;2599705;1137372;49418244;7255211,5;97;0;97;0;38;4;139;0;0;20;77;0;0;15;23;1;3;36;103;2576707;625680;3202387;443900,64;868413;0;3646287,64;10669517;13400493;38524830;12035005;38524830;38524830;0;41500601;1835959;48162363
1658043;466;466-469;14;1981;0;1030219;262140;0;4313;73250;0;55803;11203;546;13541;8045;7131;106;18565;35895;14756;0;18986;329251;150936;5301724;768079;19;0;19;0;0;0;19;0;0;4;15;0;0;0;0;0;0;4;15;329251;86099;415350;57510,52;0;0;472860,52;1077741;759024;4271505;918382,5;4271505;4271505;0;4620123;75837;5202268
1658058;466;466-469;14;1987;0;2830431;758262;174;38048;23300;0;100920;22602;3488;18863;22028;2682;406883;15209;64261;0;0;39804;411262;353826;10965157;2072169;26;2;26;0;0;0;28;1;1;10;16;0;0;0;0;0;0;11;17;411262;85641;496903;257886,04;0;0;754789,04;364882;1375779;8134726;870330,5;8134726;8134726;0;9056466;119330;10006172
1658068;465;464-465;14;1971;0;625256;138499,5;56;692;22989;2586;0;4532;13878;17268;5126;1020;9336;5800;17067;0;21148;17001,5;206681;89242;1497252;486756,5;9;0;9;0;0;0;9;0;0;4;5;0;0;0;0;0;0;4;5;206681;50529;257210;33368,92;0;0;290578,92;605300;583350;871996;594325;871996;871996;0;1065358;18832;1392607
1658074;453;453-454;12;1963;0;1528731;403599;78;0;131628;29222;1985;22241;23479;38096;35522;17908;48391;2085;24956;0;0;28008;626240;328214;8822988;1125132;44;0;8;36;0;2;46;0;0;1;7;10;26;0;0;2;0;13;33;167115;202449;222823;110390,2;0;442652;775865,2;2479082;2070199;7294257;2274640,5;7294257;7294257;0;7846224;125988;8928078
1658080;453;453-454;14;1991;280945;1212581;246879;1;494;44485;0;71403;12076;11056;26792;21992;2064;17896;1592;19054;0;0;17974;333218;204579;3828503;965702;24;0;8;16;0;0;24;0;0;5;3;7;9;0;0;0;0;12;12;129830;97369;170690;100436,24;0;203388;474514,24;3483958;2968308;2334971,087;3226133;2334971;2615916;0;2985764;312403;3854181
1658097;465;464-465;5;1992;1413307;21341221;4578509,5;327;9915;513282;1102;109195;190303;225328;174126;617318;39937;900879;42854;85060;0;0;161966,5;12730923;4804900;52838940;16762711,5;374;0;373;1;9;24;407;0;0;147;226;0;1;1;8;12;12;160;247;12441640;2410440;14849080;2042401,44;167548;8797;16900278,44;26676691;21941032;30084412,06;24308861,5;30084412;31497719;0;35923871;3994803;58737548
1658120;462;462-463;14;1991;0;1145441;248475;0;4156;52712;0;248;15373;4703;10437;7210;694;43335;0;25158;0;65401;19048;380063;143581;3403245;896966;25;2;25;0;0;2;29;1;1;14;11;0;0;0;0;1;1;16;13;364864;83919;448783;51550,4;0;0;500333,4;54983;99925;2257804;77454;2257804;2257804;0;2565421;167004;3339060
1658125;464;464-465;14;1973;0;582456;161984;0;0;57440;0;3414;1263;0;0;0;1;99866;0;0;0;0;0;53246;20330;5634273;420472;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;;1;53246;9543;62789;9290,68;0;0;72079,68;1569;154405;5051817;77987;5051817;5051817;0;5296071;2156;5372125
1658139;4711-472;471-472;5;2002;0;20414017;4560377,5;45507;813648;150179;0;153669;103356;95922;822489;23216;75156;251341;367713;717459;0;0;229833,5;7580736;2958743;192438583;15853639,5;399;0;399;0;40;8;447;0;0;128;271;0;0;13;27;5;3;146;301;7482839;1575801;9058640;1194447,68;710889;0;10253087,68;8627871;8551611;172026646;8589741;172026646;172026646;0;177187000;2621011;192303697
1658160;465;464-465;14;1988;0;1579224;419083;0;6678;56953;0;49533;26377;3956;22523;13061;859;63715;5208;37802;0;0;132418;326447;143058;7515654;1160141;12;2;12;0;0;0;14;1;1;7;5;0;0;0;0;0;0;8;6;326447;77956;404403;57424,4;0;0;461827,4;545500;276074;5936430;410787;5936430;5936430;0;6612137;384233;7502596
1658163;4759-4761;476 - 477;14;1978;0;4560282;555909,5;0;2366;83596;0;33619;22296;14058;32073;25012;5265;187171;9464;29761;0;0;68008,5;1814932;830833;23290955;4004372,5;37;0;37;0;0;1;38;0;0;13;24;0;0;0;0;1;0;14;24;1808188;414466;2222654;345588,6;0;0;2568242,6;1580164;1730565;18730688;1655364,5;18730688;18730688;0;19634687;207338;22682356
1658166;466;466-469;4;1960;0;728319;120731;0;15278;21903;0;19147;4016;4237;6807;10165;2938;23015;0;5294;0;0;7931;164432;77239;2167339;607588;13;1;13;0;0;0;14;0;1;7;6;0;0;0;0;0;0;7;7;164432;42155;206587;31033,52;0;0;237620,52;1090756;735891;1439157;913323,5;1439157;1439157;0;1591055;67240;1932081
1658182;4773;476 - 477;4;1968;0;9563599;5048759;0;8439;276094;189;1334871;46604;319819;219003;110873;21835;672232;307561;307844;0;215318;374183;5759968;2145294;29956672;4514840;270;0;5;265;34;9;313;0;0;3;2;169;96;14;20;7;2;193;120;647089;1060635;786861;939383,24;833894;5020613;6746857,24;2845499;3484393;20393073;3164946;20393073;20393073;0;25516885;157499;36188961
1658188;4773;476 - 477;4;1987;0;3549074;673112;0;18272;13731;0;228921;18243;14560;123121;94232;30074;14302;48074;28401;0;0;41181;1326413;553752;14200229;2875962;98;1;12;86;0;2;101;0;1;7;5;31;55;0;0;2;0;40;61;197232;314238;245791;208217,84;0;1109899;1563907,84;1951393;1971110;10651155;1961251,5;10651155;10651155;0;11473652;118512;13615490
1658199;464;464-465;5;1991;0;23351343;2779907,5;0;125408;47708;4510;685000;139842;61718;275598;95241;27872;852756;156733;130822;0;0;176699,5;5325295;2360605;61226332;20571435,5;317;0;229;88;0;14;331;0;0;130;99;53;35;0;0;6;8;189;142;4132522;1364506;5241617;853463,08;0;1086763;7181843,08;20330796;22449127;37875969;21389961,5;37875969;37875969;0;41393765;1861811;51437049
1658219;464;464-465;14;1963;0;39064191;16486697;985;296176;472950;527997;184658;529177;389963;1046285;121353;76248;870834;819098;903344;0;0;1164175;12236248;6045448;98075900;22577494;718;0;652;66;0;38;756;0;0;451;201;43;23;0;0;25;13;519;237;11239651;3345296;14405552;2336640,88;0;747442;17489634,88;55428992;46767034;59011709;51098013;59011709;59011709;0;68959754;12715211;101263932
1658220;4751-4752;474 - 475;5;1988;0;504961;443172,5;0;6953;30324;0;205592;56264;7871;47745;11299;1886;0;11280;9563;0;0;54395,5;238861;84814;899909;61788,5;12;0;3;9;0;1;13;0;0;2;1;8;1;0;0;1;0;11;2;52577;53654;65812;25564,48;0;179535;270911,48;1199290;1005114;399355;1102202;399355;399355;0;923246;16221;1299894
1658221;462;462-463;11;1948;0;35848;33431;0;0;4050;0;0;0;8539;0;2659;9893;1037;0;90;0;0;7163;86018;35691;126488;2417;10;1;0;10;0;1;12;0;1;0;0;5;5;0;0;0;1;5;7;0;18865;0;15259,12;0;75485;90744,12;492272;405262;90640;448767;90640;90640;0;131234;10991;268912
1658226;4771;476 - 477;14;1979;0;1027976;567304,5;0;0;17726;0;226195;14733;2075;111877;34986;639;3713;50977;44643;0;0;59740,5;528344;257151;2540190;460671,5;51;0;0;51;0;0;51;0;0;0;0;38;13;0;0;0;0;38;13;0;131128;0;111420,44;0;528344;639764,44;1083332;800429;1512214;941880,5;1512214;1512214;0;2222365;54918;3431956
1658279;4751-4752;474 - 475;14;1993;0;5609916;950196;29;29077;73986;545;537808;4856;29567;114871;45380;16641;25000;6186;29230;0;0;37020;2616174;1046208;15755986;4659720;185;0;148;37;0;10;195;0;0;108;40;25;12;0;0;6;4;139;56;1991262;498839;2337258;473877,4;0;570669;3381804,4;5450407;6159220;10145599;5804813,5;10145599;10145599;0;11389848;634753;15955833
1658284;4771;476 - 477;14;1985;0;330093;125357,5;0;3550;7360;0;80120;6103;0;13785;5663;3986;0;1990;328;0;0;2472,5;154493;59111;1601503;204735,5;15;2;13;2;0;0;17;1;1;9;4;2;0;0;0;0;0;12;5;136937;33585;166835;22065,2;0;17556;206456,2;154343;185787;1271410;170065;1271410;1271410;0;1426639;0;1658345
1658298;466;466-469;11;1972;0;376419;52101;110;0;0;0;0;8060;12924;5075;9099;1264;0;0;15569;0;0;0;108307;48305;792862;324318;11;1;0;11;0;1;13;1;0;0;0;5;6;0;0;0;1;6;7;0;24489;0;20272,32;0;99730;120002,32;824059;824059;416443;824059;416443;416443;0;468544;7255;644624
1658311;4741-4742;474 - 475;4;1972;0;232353;61910;0;0;999;0;39691;3083;0;3730;3598;3549;48;0;2884;0;0;4328;109057;43095;449620;170443;8;2;8;0;0;0;10;1;1;5;3;0;0;0;0;0;0;6;4;109057;25972;135029;14591,8;0;0;149620,8;68402;144944;218409;106673;218409;218409;0;291704;6346;456273
1658325;4751-4752;474 - 475;2;1986;0;1899118;516337;0;0;91923;0;93698;36922;23656;31050;44850;7184;5054;8836;83232;0;0;89932;719357;321480;7473284;1382781;52;0;24;28;0;1;53;0;0;18;6;4;24;0;0;1;0;23;30;309260;134064;376740;155849,36;0;399639;932228,36;952352;732777;5574166;842564,5;5574166;5574166;0;6288098;40272;7428430
1658328;464;464-465;14;1946;0;16692118;4081145,5;0;15964;169468;0;1427919;527208;145336;97726;116862;20918;959993;14968;205745;0;0;307734,5;5379548;1999726;111868822;12610972,5;216;0;216;0;3;6;225;0;0;50;166;0;0;3;0;4;2;57;168;5343198;1046278;6389476;810850,72;71304;0;7200326,72;12686223;9361968;95176704;11024095,5;95176704;95176704;0;101126578;339744;109067084
1658332;466;466-469;14;2000;0;3037956;600341;0;0;137292;0;122436;77712;2598;24615;27972;1800;82615;4462;60400;0;0;58439;630202;470650;7630698;2437615;15;0;15;0;0;0;15;0;0;7;8;0;0;0;0;0;0;7;8;630202;150722;780924;297958,08;0;0;1078882,08;2975309;3027451;4592742;3001380;4592742;4592742;0;5340190;931520;7399538
1658351;464;464-465;14;1977;0;536719;122927,5;0;0;20136;0;42171;4695;2922;5831;3368;1206;530;30;11900;0;0;30138,5;232333;122046;1684316;413791,5;18;0;18;0;0;1;19;0;0;6;12;0;0;0;0;1;0;7;12;226491;58559;285050;54892,12;0;0;339942,12;291809;233658;1147597;262733,5;1147597;1147597;0;1314846;57801;1747276
1658375;464;464-465;5;1971;0;30524401;11459742,5;47;0;1218214;2709573;1688767;243621;229253;283259;368269;18901;3298313;175682;264224;0;0;568689,5;6499624;3460933;236119217;19064658,5;573;0;482;91;11;19;603;0;0;260;222;52;39;8;3;13;6;333;270;5508797;2145544;7289467;1131427,88;392930;829426;9250320,88;24813279;23714987;205593836;24264133;205593836;205593836;0;220989934;0;232216359
1658423;466;466-469;14;1984;0;7394847;945228,5;1692;12255;112364;0;7329;56822;12870;64163;42074;5598;30796;6102;480506;0;0;112657,5;2069100;1289801;29919368;6449618,5;107;5;86;21;0;2;114;3;2;21;65;0;21;0;0;0;2;24;90;1647582;581065;2140740;634735,36;0;400662;3176137,36;8790512;10151107;22524521;9470809,5;22524521;22524521;0;24070089;677958;28276966
1658430;462;462-463;5;1975;0;3172253;1029779;0;2819;47747;84540;172787;34895;13407;15741;19840;4673;304553;1000;250098;0;0;77679;816908;331047;27818169;2142474;49;0;49;0;0;2;51;0;0;9;40;0;0;0;0;2;0;11;40;799762;161046;960808;151975,16;0;0;1112783,16;1144150;1032072;24645916;1088111;24645916;24645916;0;25907496;198374;27482143
1658448;4741-4742;474 - 475;14;1976;0;777173;504610,5;0;0;56076;0;12000;134714;41958;42269;33519;9883;12767;13678;61810;0;0;85936,5;430598;137132;1725385;272562,5;30;1;19;11;0;1;32;0;1;12;7;9;2;0;0;1;0;22;10;287108;65364;328562;62164,56;0;141669;532395,56;978180;1665535;948143;1321857,5;948143;948143;0;1599772;758268;2967688
1658451;466;466-469;14;1959;0;1937229;384138,5;0;25640;96293;11572;133727;13279;1105;18005;7320;524;53637;1092;9873;0;0;12071,5;284557;147482;5707691;1553090,5;13;0;13;0;0;0;13;0;0;6;7;0;0;0;0;0;0;6;7;284557;77441;361998;59407,16;0;0;421405,16;1297025;995521;3770462;1146273;3770462;3770462;0;4200407;317064;4992957
1658467;466;466-469;5;1988;0;2302209;540767;0;38;55114;625;262419;34962;5296;15996;21159;2380;3513;690;66402;0;0;72173;742513;286556;10832335;1761442;35;0;13;22;0;1;36;0;0;4;9;2;20;0;0;1;0;7;29;476510;148175;572824;119001,64;0;256582;948407,64;2091554;2027185;8530416;2059369,5;8530416;8530416;0;9260088;114710;10458111
1658487;4741-4742;474 - 475;14;1954;0;9060;8471,5;0;0;3309;0;1000;0;0;779;161;100;0;0;383;0;0;2739,5;15750;3813;14066;588,5;4;0;4;0;0;0;4;0;0;3;1;0;0;0;0;0;0;3;1;15750;2124;17874;1347,96;0;0;19221,96;36853;0;4937;18426,5;4937;4937;0;18616;4327;52534
1658489;4741-4742;474 - 475;14;1981;0;1046473;287345,5;0;3527;21259;0;71977;6010;8316;24604;15721;2027;40131;23957;30047;0;0;39769,5;285824;117086;1713785;759127,5;15;0;15;0;0;1;16;0;0;7;8;0;0;0;0;0;1;7;9;280967;68886;349853;41982,88;0;0;391835,88;1974907;1711353;667381;1843130;667381;667381;0;1016570;0;1478539
1658497;462;462-463;5;1980;0;9594751;2542097;29;1065;159876;0;9838;53884;415280;71120;56995;6280;1511368;23618;93541;0;0;139203;2504182;919199;79215901;7052654;86;0;69;17;0;4;90;0;0;5;64;1;16;0;0;0;4;6;84;2240550;472765;2666702;383570,08;0;237941;3288213,08;4352249;5787247;69621150;5069748;69621150;69621150;0;72737145;357601;76628095
1658503;451;451;14;1955;597245;24783184;8696539;3852;12856;673123;531727;186506;491295;1123842;401441;305977;37692;2980322;1094696;88417;0;0;764793;10937725;4400319;157812070;16086645;435;0;435;0;0;6;441;0;0;144;291;0;0;0;0;2;4;146;295;10874517;1788319;12662836;2310280,96;0;0;14973116,96;56152731;26985280;132431641;41569005,5;132431641;133028886;0;145135114;10133575;171616782
1658509;4759-4761;476 - 477;14;1973;0;343312;91981;0;0;0;0;72987;1676;1080;6524;1470;2110;364;0;2576;0;0;3194;165607;64727;730121;251331;10;1;10;0;0;0;11;0;1;0;10;0;0;0;0;0;0;;11;165607;25850;191457;35587;0;0;227044;160647;96183;386794;128415;386794;386794;0;504580;0;742562
1658527;464;464-465;14;1982;0;1926351;407600,5;21;14490;14400;13110;90817;22217;5518;58651;22278;33;10681;6515;42789;0;42275;32786,5;1060082;364408;15099771;1518750,5;70;0;70;0;2;2;74;0;0;40;30;0;0;1;1;1;1;42;32;1034383;205644;1240027;134549,04;31019;0;1374576,04;5248679;5421729;13173420;5335204;13173420;13173420;0;13762753;82252;15382384
1658533;466;466-469;14;1995;0;529893;33489;0;0;19550;0;1000;0;740;6399;2655;2556;0;0;0;0;0;589;313879;117568;5810718;496404;13;0;0;13;0;0;13;0;0;0;0;4;9;0;0;0;0;4;9;0;60736;0;49577,2;0;313879;363456,2;570477;279842;5280825;425159,5;5280825;5280825;0;5388064;5190;5831924
1658542;466;466-469;5;1983;0;23295862;2777810,5;0;0;320099;13214;7225;140107;146803;91315;18356;35057;363418;6494;645524;0;0;181995,5;2994336;1063939;132369913;20518051,5;124;0;5;119;43;4;171;0;0;3;2;47;72;1;42;0;4;51;120;347852;374759;367209;628117,04;808203;2605461;3600787,04;29171099;19138901;109073761;24155000;109073761;109073761;0;112737077;1824876;119713802
1658547;4759-4761;476 - 477;14;1981;0;14622;3597;0;0;1440;0;1276;0;0;81;37;34;0;660;0;0;0;69;27970;9703;23350;11025;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;;27970;5865;33835;3342,96;0;0;37177,96;922254;913511;8743;917882,5;8743;8743;0;12676;0;50447
1658587;454;453-454;14;1991;20404;1475619;469029,5;0;0;222168;0;89591;9150;3372;3237;16154;1432;1008;317;64119;198;0;58283,5;350105;134608;6769170;1006589,5;20;3;20;0;0;1;24;2;1;5;15;0;0;0;0;0;1;7;17;341795;76980;418775;50214,16;0;0;468989,16;289132;384183;5273147,061;336657,5;5273147;5293551;0;5855071;157269;6530797
1658593;465;464-465;14;1986;304018;4087639;666981;813;2074;112344;14832;79212;73943;11843;27949;39190;5547;135046;10910;91625;0;0;61653;916886;423986;15074083;3420658;43;0;35;8;0;2;45;0;0;13;22;2;6;0;0;2;0;17;28;776730;232065;973986;175950,36;0;127673;1277609,36;7673067;7205701;10682426,04;7439384;10682426;10986444;0;11811139;409822;13627116
1658619;473;473;14;1986;0;1084471;84885,5;0;0;17766;0;0;14002;2803;23131;0;884;6561;2343;12305;0;0;5090,5;102547;41172;4987529;999585,5;8;1;8;0;0;0;9;1;0;1;7;0;0;0;0;0;0;2;7;102547;20506;123053;18171,2;0;0;141224,2;273980;120933;3903793;197456,5;3903793;3903793;0;4038145;162133;4352116
1658649;4741-4742;474 - 475;11;2000;0;477828;57266;0;0;11400;0;12352;0;1864;4413;11560;585;1000;0;9433;0;0;4659;170494;59179;1626832;420562;16;0;14;2;0;0;16;0;0;7;7;2;0;0;0;0;0;9;7;165960;33070;198095;22109,48;0;4534;224738,48;174300;209123;1149004;191711,5;1149004;1149004;0;1228404;32787;1506975
